gene	Cardiomyocyte	Chondrocyte	Choroid plexus	Dorsal midbrain neuron	Endothelial cell	Epithelial cell	Erythrocyte	Facial fibroblast	Fibroblast	Forebrain neuron	Forebrain radial glia cell	Ganglion	Hepatocyte	Immune cell	Keratinocyte	Limb fibroblast	Macrophage	Meninges cell	Mid-/hindbrain and spinal cord neuron	Myoblast	Olfactory epithelial cell	Radial glia cell	Smooth muscle cell	Spinal cord neuron	Thalamus neuron
Dab1	0.000102141	0.000183948	9.57031e-05	0.00130969	0.000185448	0.000366672	7.6618e-05	0.000383024	0.000438192	0.00232046	0.00102374	0.000534855	3.06398e-05	0.000126115	0.000192355	0.000338101	0.000233762	0.000204738	0.00111081	0.000164824	0.000597034	0.000649564	0.000234066	0.000364763	0.00138915
Dach1	0.000190425	0.000203995	0.000152269	0.000518627	0.00150145	0.0012515	0.000219634	0.000363892	0.000219696	0.000287215	0.00154895	0.00052092	2.33092e-05	0.000164119	0.000412719	0.000716905	0.000284771	0.00030407	0.000995505	0.000239587	0.00154596	0.00126574	0.000531822	0.000616541	0.000182961
Dach2	8.39365e-06	0.000127975	0.000140077	0.000157069	0.000107022	0.00015699	2.20615e-05	0.000116743	6.36216e-05	4.71539e-05	9.08656e-05	0.000121881	3.76825e-06	3.98069e-05	0.000142061	0.000117492	8.48661e-05	0.000137909	0.000170495	3.15865e-05	0.000115204	0.000167546	7.36694e-05	0.00010823	0.000100156
Dapl1	1.19629e-05	1.81104e-05	2.00021e-05	4.62135e-06	1.5661e-05	0.000238727	6.62106e-06	2.987e-05	1.37576e-05	1.03379e-05	1.2198e-05	6.54901e-06	1.32662e-06	1.80121e-05	0.000205686	9.94483e-06	2.40318e-05	7.07824e-05	5.50539e-06	8.33328e-06	0.000384158	2.22181e-05	1.58895e-05	8.34059e-06	4.92805e-06
Dbi	0.00262858	0.00346233	0.002825	0.00359827	0.00242116	0.00670551	0.00176765	0.00255874	0.00319667	0.00557383	0.0334312	0.0108231	0.00256106	0.00330753	0.00925122	0.00220277	0.00355237	0.00362006	0.00552074	0.00293615	0.00467779	0.0513997	0.00378424	0.00528783	0.00287138
Dbx1	2.56241e-06	9.07877e-06	0	9.06204e-05	1.92491e-06	1.83419e-05	3.0914e-06	4.09949e-06	1.10994e-05	2.12232e-05	0.000146247	9.00685e-06	2.65345e-06	1.62749e-05	1.56695e-06	1.37779e-05	2.24013e-05	2.01023e-06	7.3682e-06	8.99181e-05	3.3283e-05	0.00020392	5.52108e-06	2.06474e-06	1.17315e-05
Dbx2	0	1.16828e-05	0	7.48872e-06	3.25673e-06	2.74517e-05	2.72177e-06	2.36381e-05	1.04794e-05	2.51221e-06	2.01721e-05	3.92933e-05	2.24733e-06	2.41628e-06	1.45439e-05	2.07878e-05	7.44478e-06	5.40946e-06	3.88076e-05	9.80141e-06	6.92777e-06	9.95513e-05	3.10709e-06	9.7665e-06	4.04525e-06
Dcc	6.31966e-05	0.000361108	8.20993e-05	0.0039454	0.00039011	0.000265413	0.000118032	0.000812337	0.000534789	0.00305211	0.00276071	0.00074264	3.41971e-05	0.000181584	0.000115943	0.000596534	0.000264381	0.00034862	0.00301427	0.000182933	0.00127506	0.00226763	0.000192617	0.000869927	0.00082846
Dchs2	1.54317e-05	6.36106e-05	0	2.56146e-05	5.60249e-05	7.84996e-05	2.00228e-05	0.000163406	0.000143331	2.04607e-05	4.01806e-05	6.26897e-05	4.3977e-06	3.30506e-05	3.92028e-05	0.00011433	8.62154e-05	7.19246e-05	7.73008e-05	0.000178902	4.89319e-05	0.00014432	5.52783e-05	3.50304e-05	3.97561e-05
Dclk1	0.00018515	0.000915538	0.000181753	0.00364077	0.000596955	0.000770516	0.000273993	0.00112544	0.0012956	0.00270973	0.00150597	0.00290801	0.000121148	0.000601623	0.000432916	0.00127922	0.000918043	0.00138985	0.00336073	0.0020472	0.00297859	0.0024693	0.000652115	0.00318626	0.00460413
Dclre1a	1.42134e-05	4.84766e-05	1.94482e-05	2.33561e-05	6.03283e-05	7.2693e-05	2.05381e-05	7.2545e-05	4.95371e-05	3.06716e-05	6.32071e-05	3.71376e-05	1.20657e-05	9.81918e-06	2.71312e-05	6.01395e-05	6.92309e-05	7.03492e-05	2.31277e-05	3.55347e-05	4.75439e-05	4.27916e-05	5.05975e-05	2.49046e-05	1.59107e-05
Dcn	0.000982794	0.00118995	0.000301818	0.000379552	0.0019146	0.00213305	0.00077314	0.00274469	0.00661222	0.000371269	0.00058102	0.000781426	0.000308839	0.00167881	0.00266884	0.00132658	0.00435176	0.00468774	0.000308882	0.00157918	0.000473416	0.00147863	0.00222952	0.000371098	0.000315282
Dcpp1	0	1.15946e-05	0	3.40112e-06	2.48455e-06	7.30173e-05	4.97362e-06	2.94527e-06	1.10349e-05	0	2.35712e-06	2.34194e-06	5.58551e-07	9.02769e-06	1.16472e-06	1.95706e-06	1.21624e-05	1.59631e-05	1.79892e-06	4.56567e-06	2.88039e-06	1.14222e-05	1.03345e-05	1.28605e-06	1.44086e-06
Dcpp3	2.79404e-06	1.63912e-05	0	0	4.16262e-06	0.000111137	3.93761e-06	4.34857e-06	1.49913e-05	4.21999e-06	6.816e-06	8.67857e-06	2.16773e-06	1.83345e-05	4.48654e-06	5.5882e-06	1.88136e-05	2.58863e-05	9.57995e-07	1.12614e-05	4.32059e-06	2.36334e-05	5.47747e-06	1.64391e-06	0
Dcst1	1.45901e-06	1.05079e-05	0	1.58272e-05	9.49693e-06	1.33732e-05	4.54662e-06	5.92597e-06	6.71617e-06	4.50661e-06	1.10534e-05	1.19344e-05	9.82686e-07	4.63623e-06	2.51537e-06	1.05932e-05	5.35386e-06	4.42829e-06	1.06176e-05	1.97128e-06	2.21271e-05	5.62955e-06	3.02717e-06	1.96685e-05	2.12488e-06
Dcstamp	0	1.79723e-05	0	0	0	1.71704e-06	7.68968e-07	3.56377e-06	1.54994e-06	0	0	0	6.20012e-07	1.05049e-06	1.76381e-06	2.16017e-06	8.15343e-06	0	8.08447e-08	2.57772e-06	0	3.19375e-06	5.52008e-06	8.40354e-07	1.64616e-06
Dct	1.38921e-05	1.98633e-05	0	1.19535e-05	4.86331e-05	9.38041e-05	6.26082e-06	0.000113063	5.58082e-05	1.72998e-05	7.13789e-05	1.20134e-05	3.51847e-06	3.80928e-06	0.000150018	1.54756e-05	6.57683e-05	9.66284e-05	4.08688e-06	1.89724e-05	2.97546e-05	1.7741e-05	1.58594e-05	6.95961e-06	7.47849e-06
Dcx	0.000145461	0.000365289	0.000122939	0.00525577	0.000293455	0.000594638	0.000206388	0.000279599	0.00039141	0.00656684	0.0033137	0.00376806	0.000145617	0.000399674	0.0003589	0.000294745	0.000424993	0.000604906	0.00419751	0.000952691	0.00309933	0.00209576	0.000420602	0.00500434	0.00490747
Ddi1	1.59703e-06	1.04205e-05	0	0	6.5154e-06	2.21346e-06	0	9.64463e-06	6.82085e-06	0	8.28922e-07	0	0	2.21989e-06	0	1.06803e-05	1.52889e-06	1.00387e-05	6.89235e-07	4.37458e-06	0	3.36413e-06	7.34324e-06	0	0
Ddx4	1.36887e-06	1.62737e-06	3.58969e-06	1.60784e-05	4.75237e-06	8.48707e-06	2.53145e-06	7.42714e-06	1.02342e-05	1.03793e-05	1.46818e-05	3.45806e-06	1.45243e-06	2.11258e-06	4.09291e-06	8.65228e-06	2.79667e-06	2.49028e-05	7.05822e-06	6.2159e-06	0	1.07483e-05	1.59798e-05	9.97409e-06	3.01023e-05
Ddx60	2.83e-05	4.44625e-06	6.48992e-06	1.24019e-06	1.72367e-05	3.85519e-06	6.1632e-06	1.11736e-05	1.00976e-05	1.67254e-06	6.00158e-06	8.76449e-06	1.96101e-06	9.48238e-07	1.88891e-06	6.1246e-06	0.000115052	9.20868e-06	3.66574e-06	6.03646e-06	3.089e-05	7.11358e-07	4.83381e-06	0	0
Defb11	7.78439e-06	1.44078e-05	0.00479035	8.56489e-06	2.13782e-05	1.09876e-05	3.40936e-05	1.42774e-05	1.24056e-05	1.03956e-05	3.18792e-05	1.48054e-05	4.36391e-06	3.18252e-05	2.12501e-05	7.13964e-06	2.89169e-05	3.89157e-05	1.54652e-05	8.9709e-06	1.06786e-05	3.48792e-05	3.47518e-05	1.01161e-05	1.35823e-05
Defb42	9.1158e-06	1.65305e-06	0	0	0	6.19373e-06	0	6.06789e-06	3.36212e-06	1.4371e-05	5.77941e-06	4.71102e-06	6.39707e-07	0	3.18167e-06	0	3.08686e-06	1.25353e-06	1.71874e-06	4.29012e-06	3.01029e-05	0	1.03657e-06	0	2.22247e-06
Defb9	0	1.47433e-06	0.00043024	0	6.5973e-06	0	2.85436e-06	1.23261e-06	1.78307e-06	6.28857e-07	8.47265e-07	7.27217e-07	1.87813e-07	2.99316e-06	1.83946e-06	7.30569e-07	1.52889e-06	1.73508e-05	1.26553e-06	1.0933e-06	0	0	7.96195e-06	0	4.09496e-06
Deptor	1.78231e-05	0.000164864	7.53635e-05	3.42473e-05	0.00012171	0.000206097	3.73181e-05	0.000156946	0.000204426	4.90647e-05	4.95463e-05	6.20607e-05	4.53476e-05	8.54145e-05	7.47118e-05	0.000240332	0.000181276	0.000212497	4.30012e-05	0.000489909	4.28069e-05	5.07642e-05	0.000110136	6.47349e-05	4.47796e-05
Des	0.00165435	0.000274317	7.25005e-05	0.000124035	0.000275023	0.000407908	0.000158675	0.000456534	0.00055011	0.000132387	0.000167618	0.00014186	9.08445e-05	0.000194341	0.000222913	0.000268834	0.000539749	0.000172171	0.000111361	0.00310061	0.000174152	0.000163045	0.000942701	0.000121142	9.98414e-05
Deup1	2.67892e-06	2.18175e-05	0.000145224	2.77177e-05	1.56851e-05	0.000265307	6.76015e-06	3.06739e-05	2.02683e-05	2.19224e-05	2.03305e-05	9.38529e-06	6.0581e-06	1.67024e-05	1.14782e-05	1.33564e-05	1.19505e-05	1.47476e-05	1.1326e-05	8.23096e-06	0.000104763	3.60492e-05	1.25564e-05	7.21037e-06	8.71185e-06
Dgkh	0.000143641	0.000224077	9.17362e-06	0.000201091	0.000538732	0.000348526	8.87477e-05	0.000359086	0.000204303	0.000171612	0.000150173	0.000763153	2.3052e-05	5.89064e-05	9.32243e-05	0.000255625	0.000186244	0.000201843	0.000252287	0.000136561	0.000243113	0.000167461	0.000225837	0.000314113	0.000180499
Dgki	3.66682e-05	0.000111772	0.000122478	0.000383388	6.68723e-05	0.000127633	3.00995e-05	9.69917e-05	0.00010905	0.000563417	0.000347277	0.000349855	1.26336e-05	5.50528e-05	0.000143867	0.000110909	8.90535e-05	9.02847e-05	0.000490008	6.04018e-05	0.000267282	0.000412692	0.000107192	0.000540066	0.000528148
Dgkk	5.61466e-05	1.88745e-05	3.71952e-05	3.82358e-05	5.4051e-05	5.14884e-05	8.12712e-06	4.26387e-05	2.83705e-05	2.0693e-05	1.36388e-05	0.000115634	8.36769e-06	5.38748e-06	1.86009e-05	4.60448e-05	1.69272e-05	3.09065e-05	9.77182e-05	4.14713e-05	4.4237e-05	3.81971e-05	2.7964e-05	0.000100612	5.92194e-05
Dgkq	1.05772e-05	3.03068e-05	4.77751e-06	3.72164e-05	1.23387e-05	3.05427e-05	4.71357e-06	4.47636e-05	1.84762e-05	1.25193e-05	1.50259e-05	2.07821e-05	3.05883e-06	1.9983e-05	2.78096e-05	2.3975e-05	1.35841e-05	1.85271e-05	4.45077e-05	1.07454e-05	6.01703e-05	3.32694e-05	1.3944e-05	3.9445e-05	1.82424e-05
Dhrs2	6.08507e-06	5.29286e-06	0	1.35448e-05	1.02811e-05	2.18738e-05	2.56854e-06	1.70896e-05	4.313e-06	7.17364e-06	1.138e-05	1.60621e-05	1.79301e-06	3.84782e-06	0.0010237	6.21973e-06	3.65507e-06	7.86019e-07	6.35884e-06	7.92442e-06	8.24885e-06	1.22339e-05	2.34268e-06	6.76148e-06	1.8998e-06
Diaph2	0.000231148	0.00048284	0.000202013	0.000124933	0.000916103	0.000689519	0.000149805	0.000731445	0.00056306	0.000237421	0.000670144	0.000238484	4.32791e-05	0.000233574	0.000509965	0.000727664	0.000735856	0.000879704	0.000185105	0.000385412	0.000431618	0.000408948	0.000518721	0.000125766	0.000176401
Diaph3	0.000314325	0.000477452	0.000169367	7.41872e-05	0.000935676	0.000902876	0.000175905	0.000629851	0.000533608	0.00010311	0.000743677	0.000121066	0.000210231	0.000264806	0.000490656	0.000556374	0.000517921	0.000417366	7.84908e-05	0.000405034	0.000279892	0.000299726	0.000496335	6.91728e-05	5.72488e-05
Dip2c	0.000574171	0.00111311	0.000180739	0.000988332	0.00142804	0.000946926	0.000202091	0.00165452	0.00093719	0.000883523	0.000958671	0.000892398	6.58794e-05	0.000334048	0.0007168	0.00147633	0.000748625	0.000851078	0.00127147	0.00150349	0.000893287	0.000723378	0.000852239	0.00116466	0.00132638
Dkk2	6.84082e-05	0.000481321	2.3723e-05	9.07184e-05	0.000374319	0.000359839	0.000145044	0.0016192	0.00104828	5.37601e-05	6.63215e-05	0.000133333	2.5093e-05	0.000273774	0.000211475	0.00319706	0.000777319	0.000394565	4.72414e-05	0.000287288	0.000107991	6.3423e-05	0.000465056	2.96903e-05	4.91878e-05
Dlc1	0.000882862	0.00160222	0.000152523	0.000171866	0.00250802	0.00111258	0.000377301	0.00155078	0.00179253	0.000110687	0.000202536	0.000485915	0.000112759	0.000464685	0.000447749	0.00142229	0.00117145	0.000807901	0.000185913	0.000822176	0.000184264	0.000205301	0.00135398	0.000122703	0.000138053
Dlg2	0.000143119	0.000466707	8.32039e-05	0.00114511	0.000242776	0.000345979	0.00012471	0.000631579	0.000395336	0.000950076	0.000348887	0.00109059	4.99547e-05	0.000183895	0.000486775	0.000979331	0.000314545	0.000433515	0.00264951	0.00326192	0.000878556	0.000518938	0.000392683	0.00399787	0.000982965
Dlgap2	1.46992e-05	5.71987e-05	1.81145e-05	0.000136035	4.67932e-05	8.00451e-05	1.58369e-05	5.81589e-05	6.28416e-05	0.000162565	0.000177182	0.000114293	6.76824e-06	1.99804e-05	3.33351e-05	6.06098e-05	4.24499e-05	7.14246e-05	0.000396486	5.26723e-05	7.43367e-05	0.000127655	5.42759e-05	0.000295066	3.79048e-05
Dlx1	1.08221e-05	3.88625e-05	7.58411e-06	7.20317e-05	1.45229e-05	8.24383e-05	2.14256e-05	5.24788e-05	4.0593e-05	0.000402016	0.0026219	7.97727e-05	6.69257e-06	3.16905e-05	2.08214e-05	1.97535e-05	2.43017e-05	7.42244e-05	0.00019755	1.00801e-05	5.3988e-05	0.000216969	4.27949e-05	6.09513e-05	8.38372e-05
Dlx6os1	2.22911e-06	6.70891e-05	0	2.87243e-05	2.34005e-05	2.97615e-05	1.2009e-05	2.14219e-05	3.0078e-05	0.000144657	0.0023477	2.26477e-05	3.35536e-06	2.55659e-05	1.01247e-05	2.38174e-05	1.98404e-05	2.67506e-05	8.21379e-05	7.45093e-06	0.000178842	1.82102e-05	6.52671e-06	2.45526e-05	2.34037e-05
Dmd	0.00167206	0.000527065	0.000176449	0.000525614	0.0004549	0.000626375	0.000169671	0.000492073	0.000456875	0.000608968	0.00149494	0.000770567	7.68405e-05	0.000237366	0.000425838	0.000577517	0.000476237	0.000443846	0.00102192	0.00495746	0.000514333	0.00157259	0.000731796	0.000898869	0.000634105
Dmkn	6.45641e-05	0.000144458	5.74151e-05	7.72097e-05	0.00013781	0.0005171	6.01612e-05	0.000276017	0.000229314	8.42443e-05	9.8881e-05	0.000121821	5.75505e-05	8.03352e-05	0.00888387	0.000163611	0.000215456	0.000126048	8.65566e-05	0.000109588	0.000110193	0.000161506	0.000111824	0.000131952	6.42056e-05
Dmp1	7.93371e-06	0.000204254	0	6.78001e-06	1.39946e-05	1.97419e-05	3.74407e-06	1.44277e-05	8.73578e-06	4.28119e-06	7.92308e-06	9.42914e-06	2.63202e-06	6.97047e-06	9.53606e-06	7.98639e-06	1.23522e-05	3.3759e-06	4.77537e-06	1.54237e-05	0	1.09119e-05	2.0016e-06	2.19781e-06	2.74031e-06
Dmrta1	3.98818e-06	2.08012e-05	0	0	1.53343e-06	1.11679e-05	1.69619e-06	3.89618e-06	3.45413e-06	1.81687e-06	5.62893e-05	3.62137e-06	5.64116e-07	0	0	9.74627e-07	5.56152e-06	8.44014e-06	6.74947e-06	5.32735e-07	7.02341e-05	2.45959e-05	1.21698e-05	3.84497e-06	7.51815e-06
Dmrtc1a	0	4.74272e-06	5.25687e-05	0	0	6.04487e-06	3.28233e-06	6.53801e-06	1.52911e-06	1.27272e-05	2.30201e-06	1.23825e-05	0	4.43994e-06	6.11358e-06	6.50986e-06	7.53351e-07	1.16335e-06	9.84591e-06	3.34305e-06	4.21851e-05	2.31973e-05	2.78065e-06	4.56433e-06	3.82579e-06
Dnah5	0	1.47029e-05	1.86425e-05	2.03725e-05	8.26232e-06	6.00829e-05	2.36266e-06	1.23756e-05	1.72026e-05	6.81003e-06	6.86784e-06	9.297e-06	2.28005e-06	6.95231e-06	8.48396e-06	1.26229e-05	1.38395e-05	1.47362e-05	1.93939e-05	1.0968e-05	7.87625e-05	5.18226e-05	1.59012e-05	1.79876e-05	2.09152e-05
Dnase1	1.0799e-05	1.66627e-05	0	1.51866e-05	2.00873e-05	1.46639e-05	2.80926e-06	1.90425e-05	1.48836e-05	1.61154e-05	2.2075e-06	6.41273e-06	1.19734e-06	2.79674e-06	5.41655e-06	1.14971e-05	5.90253e-06	1.46914e-06	1.4263e-05	9.62308e-06	8.1289e-06	9.95119e-06	9.51174e-06	1.22134e-05	8.12938e-06
Dnm3	5.62674e-05	0.000255273	0.000116484	0.000890097	0.000318796	0.000224268	8.54922e-05	0.000432566	0.000289618	0.000557143	0.000238414	0.000859392	2.74686e-05	0.000112975	0.000136856	0.000366211	0.000204602	0.000232111	0.00118257	0.000174561	0.00044369	0.000493679	0.000221931	0.00146945	0.00102517
Dock1	0.000403895	0.00120525	0.000221871	0.00012719	0.00186956	0.00150204	0.0003031	0.00169608	0.0012701	0.000143164	0.00063889	0.000382795	8.45126e-05	0.00042739	0.000994745	0.00163057	0.0009869	0.0010221	0.000148793	0.000825174	0.000708725	0.000555093	0.000880899	0.000181419	7.60219e-05
Dock10	3.21727e-05	0.000268669	3.14972e-05	5.81227e-05	0.000413131	0.000297687	5.81168e-05	0.000429077	0.000325483	5.34088e-05	8.29589e-05	0.000254231	4.38703e-05	0.000130875	0.000159915	0.000332163	0.000366725	0.000168491	0.000111842	0.000328735	7.02303e-05	0.000233245	0.000261467	0.000113755	4.7082e-05
